Frame,FrameGPUTime,TerrainGPUTime,LaunchpadsGPUTime,SpaceshipGPUTime,ViewAGPUTime,ViewBGPUTime,CPURenderTime,CPUFrameTime,KeyPressC,KeyPressShiftC,KeyPressV,KeyPressF,CameraMovement,SplitScreenEnabled,Camera1Mode,Camera2Mode
1059,16.240,2.289,0.024,0.002,2.304,2.317,0.067,0.124,0,0,0,0,0,1,1,1
1060,16.970,2.290,0.024,0.002,2.332,2.319,16.260,16.290,0,0,0,0,0,1,1,1
1061,16.642,2.305,0.025,0.002,2.324,2.336,0.071,0.132,0,0,0,0,0,1,1,1
1062,16.823,2.294,0.025,0.001,2.326,2.323,16.519,16.551,0,0,0,0,0,1,1,1
1063,16.267,2.279,0.023,0.001,2.312,2.307,0.064,0.117,0,0,0,0,0,1,1,1
1064,19.375,2.287,0.026,0.002,2.321,2.316,16.319,16.346,0,0,0,0,0,1,1,1
1065,13.883,2.284,0.025,0.001,2.307,2.312,0.066,0.130,0,0,0,0,0,1,1,1
1066,16.944,2.280,0.024,0.003,2.317,2.310,13.913,13.942,0,0,0,0,0,1,1,1
1067,16.512,2.286,0.023,0.001,2.312,2.313,0.067,0.126,0,0,0,0,0,1,1,1
1068,16.870,2.272,0.024,0.002,2.312,2.300,16.412,16.442,0,0,0,0,0,1,1,1
1069,16.346,2.273,0.024,0.002,2.312,2.302,0.072,0.129,0,0,0,1,0,1,1,1
1070,17.372,2.276,0.026,0.002,2.318,2.307,16.329,16.360,0,0,0,0,0,1,1,1
1071,15.933,2.282,0.024,0.002,2.303,2.312,0.082,0.140,0,0,0,0,0,1,1,1
1072,16.852,2.281,0.025,0.002,2.315,2.310,15.821,15.858,0,0,0,0,0,1,1,1
1073,16.422,2.290,0.024,0.002,2.307,2.319,0.060,0.115,0,0,0,0,0,1,1,1
1074,16.896,2.278,0.024,0.002,2.307,2.306,16.378,16.404,0,0,0,0,0,1,1,1
1075,16.519,2.272,0.024,0.002,2.310,2.300,0.058,0.110,0,0,0,0,0,1,1,1
1076,16.932,2.284,0.024,0.002,2.315,2.313,16.496,16.521,0,0,0,0,0,1,1,1
1077,16.393,2.284,0.024,0.002,2.308,2.312,0.067,0.125,0,0,0,0,0,1,1,1
1078,17.495,2.286,0.024,0.003,2.304,2.313,16.364,16.391,0,0,0,0,0,1,1,1
1079,16.020,2.276,0.025,0.002,2.314,2.305,0.081,0.140,0,0,0,0,0,1,1,1
1080,16.742,2.277,0.024,0.002,2.315,2.307,15.885,15.917,0,0,0,0,0,1,1,1
1081,16.631,2.272,0.024,0.002,2.308,2.302,0.076,0.162,0,0,0,0,0,1,1,1
1082,16.807,2.288,0.025,0.002,2.309,2.317,16.629,16.660,0,0,0,0,0,1,1,1
1083,16.456,2.287,0.024,0.002,2.309,2.315,0.077,0.137,0,0,0,0,0,1,1,1
1084,16.741,2.288,0.023,0.003,2.308,2.316,15.698,15.743,0,0,0,0,0,1,1,1
1085,16.994,2.275,0.025,0.002,2.310,2.305,0.065,0.120,0,0,0,0,0,1,1,1
1086,16.365,2.282,0.023,0.002,2.304,2.310,16.839,16.869,0,0,0,0,0,1,1,1
1087,16.518,2.277,0.023,0.003,2.318,2.306,0.068,0.129,0,0,0,0,0,1,1,1
1088,16.841,2.278,0.024,0.002,2.311,2.306,16.390,16.417,0,0,0,0,0,1,1,1
1089,16.793,2.276,0.025,0.002,2.311,2.306,0.068,0.127,0,0,0,0,0,1,1,1
1090,16.646,2.279,0.025,0.001,2.304,2.308,16.727,16.753,0,0,0,0,0,1,1,1
1091,16.292,2.275,0.025,0.002,2.308,2.304,0.077,0.144,0,0,0,0,0,1,1,1
1092,16.836,2.281,0.024,0.003,2.306,2.311,16.292,16.320,0,0,0,0,0,1,1,1
1093,16.398,2.285,0.025,0.003,2.309,2.315,0.057,0.107,0,0,0,0,0,1,1,1
1094,16.743,2.275,0.025,0.001,2.313,2.305,16.450,16.475,0,0,0,0,0,1,1,1
1095,16.599,2.284,0.025,0.002,2.319,2.313,0.056,0.104,0,0,0,0,0,1,1,1
1096,16.927,2.277,0.025,0.002,2.313,2.308,16.522,16.544,0,0,0,0,0,1,1,1
1097,16.299,2.276,0.025,0.002,2.310,2.307,0.061,0.117,0,0,0,0,0,1,1,1
1098,17.341,2.276,0.024,0.002,2.314,2.306,16.257,16.283,0,0,0,0,0,1,1,1
1099,16.139,2.267,0.024,0.002,2.308,2.297,0.057,0.109,0,0,0,0,0,1,1,1
1100,17.093,2.281,0.024,0.002,2.312,2.311,16.113,16.137,0,0,0,0,0,1,1,1
1101,16.200,2.290,0.024,0.002,2.310,2.318,0.075,0.138,0,0,0,0,0,1,1,1
1102,16.940,2.276,0.023,0.002,2.315,2.306,16.225,16.253,0,0,0,0,0,1,1,1
1103,16.346,2.292,0.024,0.002,2.312,2.321,0.061,0.118,0,0,0,0,0,1,1,1
1104,17.067,2.286,0.024,0.002,2.304,2.315,16.339,16.365,0,0,0,0,0,1,1,1
1105,16.314,2.290,0.025,0.003,2.300,2.319,0.059,0.118,0,0,0,0,0,1,1,1
1106,16.888,2.275,0.025,0.002,2.308,2.305,16.345,16.369,0,0,0,0,0,1,1,1
1107,16.485,2.281,0.024,0.002,2.306,2.310,0.073,0.139,0,0,0,0,0,1,1,1
1108,16.992,2.288,0.024,0.003,2.317,2.317,16.418,16.447,0,0,0,0,0,1,1,1
1109,16.347,2.274,0.024,0.003,2.305,2.305,0.071,0.135,0,0,0,0,0,1,1,1
