Frame,FrameGPUTime,TerrainGPUTime,LaunchpadsGPUTime,SpaceshipGPUTime,ViewAGPUTime,ViewBGPUTime,CPURenderTime,CPUFrameTime,KeyPressC,KeyPressShiftC,KeyPressV,KeyPressF,CameraMovement,SplitScreenEnabled,Camera1Mode,Camera2Mode
219,17.7418,3.14266,0.03584,0.004096,1.67111e+13,1.73566e+12,0.6148,0.6993,0,0,0,0,0,0,0,1
220,15.4849,3.14368,0.036864,0.004096,1.67111e+13,1.73566e+12,1.1617,1.2127,0,0,0,0,0,0,0,1
221,18.0378,3.12934,0.038912,0.002048,1.67111e+13,1.73566e+12,0.3159,0.3719,0,0,0,0,0,0,0,1
222,15.404,3.1447,0.038912,0.002048,1.67111e+13,1.73566e+12,0.5645,0.6229,0,0,0,0,0,0,0,1
223,16.2509,3.2553,0.039936,0.00512,1.67111e+13,1.73566e+12,0.4127,0.5039,0,0,0,0,0,0,0,1
224,16.5888,3.25018,0.039936,0.002048,1.67111e+13,1.73566e+12,0.3732,0.4405,0,0,0,0,0,0,0,1
225,17.705,3.23584,0.04096,0.00512,1.67111e+13,1.73566e+12,0.5188,0.6221,0,0,0,0,0,0,0,1
226,15.828,3.24198,0.055296,0.004096,1.67111e+13,1.73566e+12,0.8956,0.9561,0,0,0,0,0,0,0,1
227,17.4572,3.24915,0.038912,0.002048,1.67111e+13,1.73566e+12,0.9284,0.9926,0,0,0,0,0,0,0,1
228,15.8822,3.23994,0.038912,0.007168,1.67111e+13,1.73566e+12,1.6591,1.7877,0,0,0,0,0,0,0,1
229,17.1858,3.24403,0.037888,0.006144,1.67111e+13,1.73566e+12,0.638,0.6854,0,0,0,0,0,0,0,1
230,16.5683,3.24198,0.0512,0.006144,1.67111e+13,1.73566e+12,1.1818,1.2495,0,0,0,0,0,0,0,1
231,17.3199,3.23994,0.038912,0.00512,1.67111e+13,1.73566e+12,0.7594,0.8244,0,0,0,0,0,0,0,1
232,15.8874,3.24198,0.038912,0.004096,1.67111e+13,1.73566e+12,0.3672,0.4284,0,0,0,0,0,0,0,1
233,16.6482,3.2471,0.037888,0.008192,1.67111e+13,1.73566e+12,0.2954,0.3509,0,0,0,0,0,0,0,1
234,17.9087,3.23789,0.037888,0.006144,1.67111e+13,1.73566e+12,0.2831,0.3633,0,0,0,0,0,0,0,1
235,15.6436,3.3577,0.037888,0.006144,1.67111e+13,1.73566e+12,0.7124,0.7829,0,0,0,0,0,0,0,1
236,18.2477,3.35872,0.043008,0.003072,1.67111e+13,1.73566e+12,0.3534,0.416,0,0,0,0,0,0,0,1
237,15.1265,3.34643,0.039936,0.007168,1.67111e+13,1.73566e+12,0.606,0.7441,0,0,0,0,0,0,0,1
238,17.8821,3.3495,0.04096,0.006144,1.67111e+13,1.73566e+12,0.8347,0.9106,0,0,0,0,0,0,0,1
239,15.4184,3.35053,0.038912,0.00512,1.67111e+13,1.73566e+12,0.3821,0.4307,0,0,0,0,0,0,0,1
240,16.3686,3.35974,0.039936,0.004096,1.67111e+13,1.73566e+12,0.525,0.5731,0,0,0,0,0,0,0,1
241,18.1893,3.36384,0.041984,0.00512,1.67111e+13,1.73566e+12,0.6205,0.7077,0,0,0,0,0,0,0,1
242,16.1096,3.35462,0.041984,0.004096,1.67111e+13,1.73566e+12,0.7124,0.7702,0,0,0,0,0,0,0,1
243,15.8792,3.35974,0.038912,0.00512,1.67111e+13,1.73566e+12,1.2045,1.3482,0,0,0,0,0,0,0,1
244,16.4239,3.3495,0.04096,0.006144,1.67111e+13,1.73566e+12,0.6428,0.6882,0,0,0,0,0,0,0,1
245,16.3318,3.35667,0.039936,0.004096,1.67111e+13,1.73566e+12,0.9405,0.9926,0,0,0,0,0,0,0,1
246,17.7981,3.35974,0.038912,0.00512,1.67111e+13,1.73566e+12,0.6976,0.7437,0,0,0,0,0,0,0,1
247,17.6067,3.47136,0.041984,0.00512,1.67111e+13,1.73566e+12,1.0062,1.087,0,0,0,0,0,0,0,1
248,15.3252,3.47136,0.04096,0.006144,1.67111e+13,1.73566e+12,0.7429,0.9679,0,0,0,0,0,0,0,1
249,16.94,3.47546,0.038912,0.006144,1.67111e+13,1.73566e+12,0.4194,0.5025,0,0,0,0,0,0,0,1
250,16.809,3.46829,0.039936,0.006144,1.67111e+13,1.73566e+12,0.4508,0.535,0,0,0,0,0,0,0,1
251,16.7895,3.47136,0.04096,0.007168,1.67111e+13,1.73566e+12,0.4838,0.5771,0,0,0,0,0,0,0,1
252,16.4547,3.46829,0.041984,0.006144,1.67111e+13,1.73566e+12,0.5284,0.6461,0,0,0,0,0,0,0,1
253,16.8899,3.46624,0.041984,0.00512,1.67111e+13,1.73566e+12,0.4331,0.5294,0,0,0,0,0,0,0,1
254,16.6615,3.47341,0.04096,0.006144,1.67111e+13,1.73566e+12,0.415,0.4978,0,0,0,0,0,0,0,1
255,15.6488,3.46931,0.04096,0.006144,1.67111e+13,1.73566e+12,0.8697,0.9608,0,0,0,0,0,0,0,1
256,17.4541,3.48877,0.027648,0.001024,1.67111e+13,1.73566e+12,0.4354,0.5271,0,0,0,0,0,0,0,1
257,16.6574,3.46726,0.041984,0.007168,1.67111e+13,1.73566e+12,0.3724,0.439,0,0,0,0,0,0,0,1
258,16.6646,3.47341,0.04096,0.006144,1.67111e+13,1.73566e+12,0.7213,0.8241,0,0,0,0,0,0,0,1
259,19.9199,3.52563,0.041984,0.008192,1.67111e+13,1.73566e+12,0.7852,0.8405,0,0,0,0,0,0,0,1
260,14.6002,3.52666,0.038912,0.008192,1.67111e+13,1.73566e+12,1.1189,1.2586,0,0,0,0,0,0,0,1
261,15.9171,3.51642,0.041984,0.00512,1.67111e+13,1.73566e+12,0.4693,0.5666,0,0,0,0,0,0,0,1
262,16.2826,3.53997,0.039936,0.007168,1.67111e+13,1.73566e+12,0.4288,0.5087,0,0,0,0,0,0,0,1
263,16.4137,3.53792,0.039936,0.007168,1.67111e+13,1.73566e+12,0.4123,0.4875,0,0,0,0,0,0,0,1
264,16.4362,3.53178,0.044032,0.00512,1.67111e+13,1.73566e+12,0.5051,0.592,0,0,0,0,0,0,0,1
265,17.1377,3.55226,0.041984,0.00512,1.67111e+13,1.73566e+12,0.3917,0.4661,0,0,0,0,0,0,0,1
266,15.9744,3.53485,0.043008,0.00512,1.67111e+13,1.73566e+12,0.8003,0.9022,0,0,0,0,0,0,0,1
267,17.7019,3.54304,0.045056,0.004096,1.67111e+13,1.73566e+12,1.101,1.1805,0,0,0,0,0,0,0,1
268,15.6037,3.53997,0.047104,0.001024,1.67111e+13,1.73566e+12,1.025,1.0829,0,0,0,0,0,0,0,1
269,16.6001,3.52563,0.048128,0.001024,1.67111e+13,1.73566e+12,0.5988,0.6812,0,0,0,0,0,0,0,1
270,16.8325,3.53792,0.045056,0.001024,1.67111e+13,1.73566e+12,0.5316,0.6106,0,0,0,0,0,0,0,1
271,17.9272,3.66182,0.047104,0.001024,1.67111e+13,1.73566e+12,1.4175,1.5016,0,0,0,0,0,0,0,1
272,15.4778,3.67923,0.049152,0.001024,1.67111e+13,1.73566e+12,1.0213,1.1239,0,0,0,0,0,0,0,1
273,17.4316,3.66694,0.050176,0.001024,1.67111e+13,1.73566e+12,0.3859,0.4778,0,0,0,0,0,0,0,1
274,16.1116,3.66694,0.049152,0.001024,1.67111e+13,1.73566e+12,0.7223,0.8145,0,0,0,0,0,0,0,1
275,16.8684,3.66592,0.0512,0.001024,1.67111e+13,1.73566e+12,0.5698,0.7037,0,0,0,0,0,0,0,1
276,16.4547,3.66285,0.048128,0,1.67111e+13,1.73566e+12,0.4301,0.5287,0,0,0,0,0,0,0,1
277,17.1663,3.63827,0.048128,0.001024,1.67111e+13,1.73566e+12,0.5806,0.7108,0,0,0,0,0,0,0,1
278,15.7491,3.67923,0.050176,0.001024,1.67111e+13,1.73566e+12,0.7343,0.8329,0,0,0,0,0,0,0,1
279,18.8027,3.6649,0.050176,0,1.67111e+13,1.73566e+12,0.8662,0.9485,0,0,0,0,0,0,0,1
280,15.9744,3.66899,0.047104,0.001024,1.67111e+13,1.73566e+12,0.7665,0.8914,0,0,0,0,0,0,0,1
281,15.959,3.67616,0.052224,0.001024,1.67111e+13,1.73566e+12,0.4611,0.5287,0,0,0,0,0,0,0,1
282,20.9828,3.65978,0.045056,0.001024,1.67111e+13,1.73566e+12,0.3635,0.427,0,0,0,0,0,0,0,1
283,12.6341,3.76013,0.052224,0.001024,1.67111e+13,1.73566e+12,0.8277,0.9017,0,0,0,0,0,0,0,1
284,16.7936,3.75706,0.049152,0.001024,1.67111e+13,1.73566e+12,0.4377,0.5244,0,0,0,0,0,0,0,1
285,19.6618,3.77754,0.052224,0.001024,1.67111e+13,1.73566e+12,0.7051,0.7673,0,0,0,0,0,0,0,1
286,14.8613,3.75808,0.052224,0.001024,1.67111e+13,1.73566e+12,1.0659,1.2723,0,0,0,0,0,0,0,1
287,15.1859,3.77242,0.050176,0.001024,1.67111e+13,1.73566e+12,0.5645,0.6437,0,0,0,0,0,0,0,1
288,17.0127,3.76525,0.050176,0,1.67111e+13,1.73566e+12,0.5949,0.6787,0,0,0,0,0,0,0,1
289,17.4356,3.76013,0.050176,0.001024,1.67111e+13,1.73566e+12,1.4733,1.556,0,0,0,0,0,0,0,1
290,16.001,3.76218,0.04608,0.001024,1.67111e+13,1.73566e+12,0.9452,1.0203,0,0,0,0,0,0,0,1
291,16.8991,3.76832,0.050176,0,1.67111e+13,1.73566e+12,0.3699,0.4434,0,0,0,0,0,0,0,1
292,17.3722,3.7591,0.050176,0.001024,1.67111e+13,1.73566e+12,0.7053,0.7673,0,0,0,0,0,0,0,1
293,17.0332,3.74784,0.0512,0.001024,1.67111e+13,1.73566e+12,0.7528,0.9195,0,0,0,0,0,0,0,1
294,17.1633,3.79085,0.052224,0.001024,1.67111e+13,1.73566e+12,0.8705,1.1292,0,0,0,0,0,0,0,1
295,14.8531,3.80928,0.052224,0.001024,1.67111e+13,1.73566e+12,0.3967,0.4716,0,0,0,0,0,0,0,1
296,17.2257,3.79802,0.052224,0.001024,1.67111e+13,1.73566e+12,0.3538,0.4275,0,0,0,0,0,0,0,1
297,17.3711,3.79392,0.052224,0.001024,1.67111e+13,1.73566e+12,0.5101,0.5839,0,0,0,0,0,0,0,1
298,17.0854,3.80928,0.052224,0.001024,1.67111e+13,1.73566e+12,0.977,1.1206,0,0,0,0,0,0,0,1
299,15.9191,3.78982,0.050176,0.002048,1.67111e+13,1.73566e+12,0.7764,0.8617,0,0,0,0,0,0,0,1
300,14.9606,3.80314,0.052224,0.001024,1.67111e+13,1.73566e+12,0.6721,0.7621,0,0,0,0,0,0,0,1
301,17.4285,3.78778,0.054272,0.001024,1.67111e+13,1.73566e+12,0.6775,0.8002,0,0,0,0,0,0,0,1
302,16.5704,3.80826,0.050176,0.001024,1.67111e+13,1.73566e+12,0.7834,0.8851,0,0,0,0,0,0,0,1
303,15.9754,3.79494,0.053248,0.002048,1.67111e+13,1.73566e+12,0.4689,0.5802,0,0,0,0,0,0,0,1
304,17.111,3.79699,0.050176,0.001024,1.67111e+13,1.73566e+12,0.7147,0.8247,0,0,0,0,0,0,0,1
305,17.0906,3.80621,0.0512,0.001024,1.67111e+13,1.73566e+12,0.5307,0.6422,0,0,0,0,0,0,0,1
306,16.7086,3.85638,0.052224,0.001024,1.67111e+13,1.73566e+12,0.5848,0.6822,0,0,0,0,0,0,0,1
307,16.1833,3.91066,0.055296,0.001024,1.67111e+13,1.73566e+12,0.9619,1.0451,0,0,0,0,0,0,0,1
308,16.5499,3.92397,0.0512,0,1.67111e+13,1.73566e+12,0.6163,0.7109,0,0,0,0,0,0,0,1
309,16.7844,3.90861,0.0512,0.001024,1.67111e+13,1.73566e+12,0.4869,0.5638,0,0,0,0,0,0,0,1
310,16.4987,3.92192,0.053248,0.001024,1.67111e+13,1.73566e+12,0.678,0.7894,0,0,0,0,0,0,0,1
311,16.6758,3.91782,0.053248,0,1.67111e+13,1.73566e+12,0.4467,0.5462,0,0,0,0,0,0,0,1
312,16.9595,3.90656,0.054272,0.001024,1.67111e+13,1.73566e+12,0.7615,0.8896,0,0,0,0,0,0,0,1
313,16.4372,3.91066,0.053248,0.001024,1.67111e+13,1.73566e+12,1.3602,1.4897,0,0,0,0,0,0,0,1
314,17.322,3.89734,0.065536,0.001024,1.67111e+13,1.73566e+12,0.5874,0.6739,0,0,0,0,0,0,0,1
315,15.8628,3.90861,0.053248,0.001024,1.67111e+13,1.73566e+12,0.7651,0.9262,0,0,0,0,0,0,0,1
316,17.9487,3.91987,0.0512,0.002048,1.67111e+13,1.73566e+12,0.499,0.5727,0,0,0,0,0,0,0,1
317,17.8033,3.93114,0.053248,0,1.67111e+13,1.73566e+12,2.0559,2.2262,0,0,0,0,0,0,0,1
318,14.2981,3.95366,0.053248,0.001024,1.67111e+13,1.73566e+12,1.3631,1.538,0,0,0,0,0,0,0,1
319,17.1018,3.9465,0.054272,0.001024,1.67111e+13,1.73566e+12,0.6261,0.7033,0,0,0,0,0,0,0,1
320,16.6226,3.94854,0.055296,0.001024,1.67111e+13,1.73566e+12,0.7807,0.8533,0,0,0,0,0,0,0,1
321,16.3553,3.97414,0.054272,0.001024,1.67111e+13,1.73566e+12,0.3725,0.4991,0,0,0,0,0,0,0,1
322,17.3507,3.96493,0.0512,0.001024,1.67111e+13,1.73566e+12,0.4672,0.5647,0,0,0,0,0,0,0,1
323,16.5509,3.95776,0.053248,0,1.67111e+13,1.73566e+12,1.4341,1.4993,0,0,0,0,0,0,0,1
324,17.536,3.96083,0.055296,0.001024,1.67111e+13,1.73566e+12,1.2601,1.3585,0,0,0,0,0,0,0,1
325,15.5351,3.96083,0.053248,0.001024,1.67111e+13,1.73566e+12,0.9598,1.0404,0,0,0,0,0,0,0,1
326,16.8499,3.94957,0.053248,0.001024,1.67111e+13,1.73566e+12,1.0591,1.1494,0,0,0,0,0,0,0,1
327,17.0476,3.95162,0.054272,0,1.67111e+13,1.73566e+12,0.7508,0.9182,0,0,0,0,0,0,0,1
328,16.6636,3.96595,0.054272,0.001024,1.67111e+13,1.73566e+12,0.9517,1.1021,0,0,0,0,0,0,0,1
329,16.1638,3.96493,0.053248,0.001024,1.67111e+13,1.73566e+12,1.5759,1.6436,0,0,0,0,0,0,0,1
330,16.9441,4.01306,0.054272,0.001024,1.67111e+13,1.73566e+12,0.4033,0.4996,0,0,0,0,0,0,0,1
331,20.9633,4.08269,0.055296,0.001024,1.67111e+13,1.73566e+12,1.0582,1.148,0,0,0,0,0,0,0,1
332,11.8958,4.08474,0.055296,0.001024,1.67111e+13,1.73566e+12,0.7054,0.7932,0,0,0,0,0,0,0,1
333,16.9165,4.0919,0.055296,0.001024,1.67111e+13,1.73566e+12,0.5388,0.6447,0,0,0,0,0,0,0,1
334,16.5642,4.0704,0.054272,0.001024,1.67111e+13,1.73566e+12,0.7728,0.9204,0,0,0,0,0,0,0,1
